Time,Day,Year,Site,Habitat,Abundance,Temperature,Humidity,Wind,Global radiation,Visitor Groups
11:00,D2,2018,S5,Forest,0,12.845,0.92886,1.1,212.211,Solitarybee
12:00,D2,2018,S5,Forest,1,14.149,0.85812,1.2,223.7,Solitarybee
13:00,D2,2018,S5,Forest,0,14.224,0.91055,0.8,271.554,Solitarybee
14:00,D2,2018,S5,Forest,0,16.399,0.83588,2.1,438.619,Solitarybee
15:00,D2,2018,S5,Forest,0,14.719,0.87125,1,123.872,Solitarybee
16:00,D2,2018,S5,Forest,0,15.425,0.80377,1.7,335.588,Solitarybee
17:00,D2,2018,S5,Forest,0,15.361,0.80846,1.9,212.271,Solitarybee
18:00,D2,2018,S5,Forest,0,14.175,0.8625,1.3,90.606,Solitarybee
19:00,D2,2018,S5,Forest,0,13.847,0.89067,1.1,51.289,Solitarybee
20:00,D2,2018,S5,Forest,0,11.639,0.98993,0.4,8.851,Solitarybee
08:00,D3,2018,S5,Forest,0,10.821,0.99811,2,12.136,Solitarybee
09:00,D3,2018,S5,Forest,0,11.42,0.9979,1.5,46.144,Solitarybee
10:00,D3,2018,S5,Forest,0,12.427,0.98518,1.3,110.541,Solitarybee
11:00,D3,2018,S5,Forest,0,13.682,0.95626,0.7,212.999,Solitarybee
12:00,D3,2018,S5,Forest,0,15.512,0.83725,1.4,313.324,Solitarybee
13:00,D3,2018,S5,Forest,2,15.817,0.87458,2.3,327.023,Solitarybee
14:00,D3,2018,S5,Forest,0,14.331,0.9491,1.1,218.512,Solitarybee
15:00,D3,2018,S5,Forest,0,15.45,0.92893,2.2,323.106,Solitarybee
16:00,D3,2018,S5,Forest,0,15.701,0.86945,1.9,286.962,Solitarybee
17:00,D3,2018,S5,Forest,0,16.817,0.83652,1.4,341.969,Solitarybee
18:00,D3,2018,S5,Forest,0,16.608,0.7799,3.1,244.755,Solitarybee
19:00,D3,2018,S5,Forest,0,14.426,0.91354,2.5,98.821,Solitarybee
20:00,D3,2018,S5,Forest,0,13.978,0.90788,2.2,62.689,Solitarybee
08:00,D4,2018,S5,Forest,0,9.87,0.99816,0.2,6.267,Solitarybee
09:00,D4,2018,S5,Forest,0,11.272,0.97042,0,74.122,Solitarybee
10:00,D4,2018,S5,Forest,0,14.721,0.8168,0.7,297.079,Solitarybee
11:00,D4,2018,S5,Forest,0,14.456,0.82644,0.9,268.232,Solitarybee
12:00,D4,2018,S5,Forest,0,13.426,0.88905,0.9,153.747,Solitarybee
13:00,D4,2018,S5,Forest,0,12.669,0.93896,1,115.283,Solitarybee
14:00,D4,2018,S5,Forest,1,14.153,0.91139,0.7,319.839,Solitarybee
15:00,D4,2018,S5,Forest,0,15.771,0.77571,1,384.929,Solitarybee
16:00,D4,2018,S5,Forest,0,17.743,0.69411,1.2,506.86,Solitarybee
17:00,D4,2018,S5,Forest,0,14.707,0.86892,1.1,101.404,Solitarybee
18:00,D4,2018,S5,Forest,0,14.599,0.91965,0.7,149.314,Solitarybee
19:00,D4,2018,S5,Forest,0,14.032,0.91513,0.3,89.572,Solitarybee
20:00,D4,2018,S5,Forest,0,13.287,0.92781,1.2,37.721,Solitarybee
08:00,D1,2019,S5,Forest,0,10.858,0.99717,0.6,17.284,Solitarybee
09:00,D1,2019,S5,Forest,0,12.4,0.99423,0,90.26,Solitarybee
10:00,D1,2019,S5,Forest,0,14.455,0.94252,0.5,170.653,Solitarybee
11:00,D1,2019,S5,Forest,0,15.376,0.89109,1.5,291.493,Solitarybee
12:00,D1,2019,S5,Forest,0,16.14,0.87128,1.2,348.358,Solitarybee
13:00,D1,2019,S5,Forest,0,17.216,0.83818,1.4,354.418,Solitarybee
14:00,D1,2019,S5,Forest,1,18.393,0.78907,1.5,457.929,Solitarybee
15:00,D1,2019,S5,Forest,0,20.493,0.66843,2.7,523.694,Solitarybee
16:00,D1,2019,S5,Forest,0,19.079,0.71085,1.7,194.231,Solitarybee
17:00,D1,2019,S5,Forest,0,18.312,0.7282,1.3,81.855,Solitarybee
18:00,D1,2019,S5,Forest,0,17.188,0.79396,1.1,71.072,Solitarybee
19:00,D1,2019,S5,Forest,0,16.627,0.83018,0.6,63.229,Solitarybee
20:00,D1,2019,S5,Forest,0,16.008,0.86261,0.4,14.898,Solitarybee
08:00,D2,2019,S5,Forest,0,9.662,0.99807,0,3.832,Solitarybee
09:00,D2,2019,S5,Forest,0,10.087,0.99793,0.4,20.519,Solitarybee
10:00,D2,2019,S5,Forest,0,11.012,0.97511,0.1,108.67,Solitarybee
11:00,D2,2019,S5,Forest,0,11.686,0.93561,1.1,119.328,Solitarybee
12:00,D2,2019,S5,Forest,0,12.611,0.88354,1,192.71,Solitarybee
13:00,D2,2019,S5,Forest,0,12.972,0.89184,0.9,201.572,Solitarybee
14:00,D2,2019,S5,Forest,0,12.817,0.90276,1,137.239,Solitarybee
15:00,D2,2019,S5,Forest,0,13.54,0.86516,0.9,240.466,Solitarybee
16:00,D2,2019,S5,Forest,1,15.426,0.7489,1.3,394.084,Solitarybee
17:00,D2,2019,S5,Forest,1,16.022,0.7404,1.2,393.579,Solitarybee
18:00,D2,2019,S5,Forest,0,15.856,0.75075,1.3,248.871,Solitarybee
19:00,D2,2019,S5,Forest,0,14.708,0.79386,0.6,78.22,Solitarybee
20:00,D2,2019,S5,Forest,0,14.147,0.84614,0.1,54.434,Solitarybee
08:00,D1,2018,S6,Forest,0,10.551,0.99816,0.3,6.833,Solitarybee
09:00,D1,2018,S6,Forest,0,11.022,0.9981,0.1,52.75,Solitarybee
10:00,D1,2018,S6,Forest,0,11.877,0.99815,0.1,105.272,Solitarybee
11:00,D1,2018,S6,Forest,0,13.314,0.97434,1.8,284.525,Solitarybee
12:00,D1,2018,S6,Forest,0,15.412,0.84417,1.9,322.149,Solitarybee
13:00,D1,2018,S6,Forest,0,16.334,0.86735,1.4,422.519,Solitarybee
14:00,D1,2018,S6,Forest,0,16.79,0.85134,1.9,463.823,Solitarybee
15:00,D1,2018,S6,Forest,1,16.4,0.85574,1.5,335.766,Solitarybee
16:00,D1,2018,S6,Forest,1,17.442,0.75358,2.3,356.17,Solitarybee
17:00,D1,2018,S6,Forest,0,16.603,0.7691,1,146.257,Solitarybee
18:00,D1,2018,S6,Forest,0,15.525,0.87705,0.9,119.976,Solitarybee
19:00,D1,2018,S6,Forest,0,14.722,0.90045,0.8,54.418,Solitarybee
20:00,D1,2018,S6,Forest,0,14.366,0.9008,0.3,35.222,Solitarybee
08:00,D2,2018,S6,Forest,0,10.181,0.99817,0,11.405,Solitarybee
09:00,D2,2018,S6,Forest,0,11.135,0.99775,0,39.605,Solitarybee
10:00,D2,2018,S6,Forest,0,11.57,0.98762,0.6,72.19,Solitarybee
11:00,D2,2018,S6,Forest,0,12.845,0.92886,1.1,212.211,Solitarybee
12:00,D2,2018,S6,Forest,2,14.149,0.85812,1.2,223.7,Solitarybee
13:00,D2,2018,S6,Forest,0,14.224,0.91055,0.8,271.554,Solitarybee
14:00,D2,2018,S6,Forest,0,16.399,0.83588,2.1,438.619,Solitarybee
15:00,D2,2018,S6,Forest,0,14.719,0.87125,1,123.872,Solitarybee
16:00,D2,2018,S6,Forest,0,15.425,0.80377,1.7,335.588,Solitarybee
17:00,D2,2018,S6,Forest,0,15.361,0.80846,1.9,212.271,Solitarybee
18:00,D2,2018,S6,Forest,0,14.175,0.8625,1.3,90.606,Solitarybee
19:00,D2,2018,S6,Forest,0,13.847,0.89067,1.1,51.289,Solitarybee
20:00,D2,2018,S6,Forest,0,11.639,0.98993,0.4,8.851,Solitarybee
08:00,D3,2018,S6,Forest,0,10.821,0.99811,2,12.136,Solitarybee
09:00,D3,2018,S6,Forest,0,11.42,0.9979,1.5,46.144,Solitarybee
10:00,D3,2018,S6,Forest,0,12.427,0.98518,1.3,110.541,Solitarybee
11:00,D3,2018,S6,Forest,0,13.682,0.95626,0.7,212.999,Solitarybee
12:00,D3,2018,S6,Forest,2,15.512,0.83725,1.4,313.324,Solitarybee
13:00,D3,2018,S6,Forest,3,15.817,0.87458,2.3,327.023,Solitarybee
14:00,D3,2018,S6,Forest,0,14.331,0.9491,1.1,218.512,Solitarybee
15:00,D3,2018,S6,Forest,0,15.45,0.92893,2.2,323.106,Solitarybee
16:00,D3,2018,S6,Forest,0,15.701,0.86945,1.9,286.962,Solitarybee
17:00,D3,2018,S6,Forest,0,16.817,0.83652,1.4,341.969,Solitarybee
18:00,D3,2018,S6,Forest,0,16.608,0.7799,3.1,244.755,Solitarybee
19:00,D3,2018,S6,Forest,0,14.426,0.91354,2.5,98.821,Solitarybee
20:00,D3,2018,S6,Forest,0,13.978,0.90788,2.2,62.689,Solitarybee
08:00,D4,2018,S6,Forest,0,9.87,0.99816,0.2,6.267,Solitarybee
09:00,D4,2018,S6,Forest,0,11.272,0.97042,0,74.122,Solitarybee
10:00,D4,2018,S6,Forest,0,14.721,0.8168,0.7,297.079,Solitarybee
11:00,D4,2018,S6,Forest,0,14.456,0.82644,0.9,268.232,Solitarybee
12:00,D4,2018,S6,Forest,1,13.426,0.88905,0.9,153.747,Solitarybee
13:00,D4,2018,S6,Forest,0,12.669,0.93896,1,115.283,Solitarybee
14:00,D4,2018,S6,Forest,0,14.153,0.91139,0.7,319.839,Solitarybee
15:00,D4,2018,S6,Forest,0,15.771,0.77571,1,384.929,Solitarybee
16:00,D4,2018,S6,Forest,0,17.743,0.69411,1.2,506.86,Solitarybee
17:00,D4,2018,S6,Forest,0,14.707,0.86892,1.1,101.404,Solitarybee
18:00,D4,2018,S6,Forest,0,14.599,0.91965,0.7,149.314,Solitarybee
19:00,D4,2018,S6,Forest,0,14.032,0.91513,0.3,89.572,Solitarybee
20:00,D4,2018,S6,Forest,0,13.287,0.92781,1.2,37.721,Solitarybee
08:00,D1,2019,S6,Forest,0,10.858,0.99717,0.6,17.284,Solitarybee
09:00,D1,2019,S6,Forest,0,12.4,0.99423,0,90.26,Solitarybee
10:00,D1,2019,S6,Forest,0,14.455,0.94252,0.5,170.653,Solitarybee
11:00,D1,2019,S6,Forest,0,15.376,0.89109,1.5,291.493,Solitarybee
12:00,D1,2019,S6,Forest,0,16.14,0.87128,1.2,348.358,Solitarybee
13:00,D1,2019,S6,Forest,0,17.216,0.83818,1.4,354.418,Solitarybee
14:00,D1,2019,S6,Forest,4,18.393,0.78907,1.5,457.929,Solitarybee
15:00,D1,2019,S6,Forest,5,20.493,0.66843,2.7,523.694,Solitarybee
16:00,D1,2019,S6,Forest,0,19.079,0.71085,1.7,194.231,Solitarybee
17:00,D1,2019,S6,Forest,3,18.312,0.7282,1.3,81.855,Solitarybee
18:00,D1,2019,S6,Forest,0,17.188,0.79396,1.1,71.072,Solitarybee
19:00,D1,2019,S6,Forest,0,16.627,0.83018,0.6,63.229,Solitarybee
20:00,D1,2019,S6,Forest,0,16.008,0.86261,0.4,14.898,Solitarybee
08:00,D2,2019,S6,Forest,0,9.662,0.99807,0,3.832,Solitarybee
09:00,D2,2019,S6,Forest,0,10.087,0.99793,0.4,20.519,Solitarybee
10:00,D2,2019,S6,Forest,0,11.012,0.97511,0.1,108.67,Solitarybee
11:00,D2,2019,S6,Forest,0,11.686,0.93561,1.1,119.328,Solitarybee
12:00,D2,2019,S6,Forest,0,12.611,0.88354,1,192.71,Solitarybee
13:00,D2,2019,S6,Forest,8,12.972,0.89184,0.9,201.572,Solitarybee
14:00,D2,2019,S6,Forest,1,12.817,0.90276,1,137.239,Solitarybee
15:00,D2,2019,S6,Forest,5,13.54,0.86516,0.9,240.466,Solitarybee
16:00,D2,2019,S6,Forest,4,15.426,0.7489,1.3,394.084,Solitarybee
17:00,D2,2019,S6,Forest,2,16.022,0.7404,1.2,393.579,Solitarybee
18:00,D2,2019,S6,Forest,0,15.856,0.75075,1.3,248.871,Solitarybee
19:00,D2,2019,S6,Forest,0,14.708,0.79386,0.6,78.22,Solitarybee
20:00,D2,2019,S6,Forest,0,14.147,0.84614,0.1,54.434,Solitarybee
08:00,D3,2019,S6,Forest,0,10.858,0.98522,0.1,5.079,Solitarybee
09:00,D3,2019,S6,Forest,0,11.472,0.98948,0,47.556,Solitarybee
10:00,D3,2019,S6,Forest,0,12.522,0.94297,1.1,86.632,Solitarybee
11:00,D3,2019,S6,Forest,0,14.053,0.85914,1.4,172.387,Solitarybee
12:00,D3,2019,S6,Forest,0,13.505,0.90453,1.4,153.785,Solitarybee
13:00,D3,2019,S6,Forest,1,14.515,0.86628,1,207.047,Solitarybee
14:00,D3,2019,S6,Forest,0,15.651,0.83042,1.5,257.32,Solitarybee
15:00,D3,2019,S6,Forest,0,16.369,0.79256,1.4,263.483,Solitarybee
16:00,D3,2019,S6,Forest,0,16.82,0.76385,1.8,231.106,Solitarybee
17:00,D3,2019,S6,Forest,0,16.25,0.76067,2,153.367,Solitarybee
18:00,D3,2019,S6,Forest,0,17.612,0.6975,2.4,243.217,Solitarybee
19:00,D3,2019,S6,Forest,0,16.593,0.73782,2.3,123.491,Solitarybee
20:00,D3,2019,S6,Forest,0,15.501,0.80258,1.9,46.406,Solitarybee
08:00,D1,2018,S1,Meadow,0,10.551,0.99816,0.3,6.833,Lepidoptera
09:00,D1,2018,S1,Meadow,0,11.022,0.9981,0.1,52.75,Lepidoptera
10:00,D1,2018,S1,Meadow,0,11.877,0.99815,0.1,105.272,Lepidoptera
11:00,D1,2018,S1,Meadow,0,13.314,0.97434,1.8,284.525,Lepidoptera
12:00,D1,2018,S1,Meadow,0,15.412,0.84417,1.9,322.149,Lepidoptera
13:00,D1,2018,S1,Meadow,1,16.334,0.86735,1.4,422.519,Lepidoptera
14:00,D1,2018,S1,Meadow,0,16.79,0.85134,1.9,463.823,Lepidoptera
15:00,D1,2018,S1,Meadow,0,16.4,0.85574,1.5,335.766,Lepidoptera
16:00,D1,2018,S1,Meadow,0,17.442,0.75358,2.3,356.17,Lepidoptera
17:00,D1,2018,S1,Meadow,0,16.603,0.7691,1,146.257,Lepidoptera
18:00,D1,2018,S1,Meadow,0,15.525,0.87705,0.9,119.976,Lepidoptera
19:00,D1,2018,S1,Meadow,0,14.722,0.90045,0.8,54.418,Lepidoptera
20:00,D1,2018,S1,Meadow,0,14.366,0.9008,0.3,35.222,Lepidoptera
08:00,D2,2018,S1,Meadow,0,10.181,0.99817,0,11.405,Lepidoptera
09:00,D2,2018,S1,Meadow,0,11.135,0.99775,0,39.605,Lepidoptera
10:00,D2,2018,S1,Meadow,0,11.57,0.98762,0.6,72.19,Lepidoptera
11:00,D2,2018,S1,Meadow,0,12.845,0.92886,1.1,212.211,Lepidoptera
12:00,D2,2018,S1,Meadow,0,14.149,0.85812,1.2,223.7,Lepidoptera
13:00,D2,2018,S1,Meadow,0,14.224,0.91055,0.8,271.554,Lepidoptera
14:00,D2,2018,S1,Meadow,0,16.399,0.83588,2.1,438.619,Lepidoptera
15:00,D2,2018,S1,Meadow,0,14.719,0.87125,1,123.872,Lepidoptera
16:00,D2,2018,S1,Meadow,1,15.425,0.80377,1.7,335.588,Lepidoptera
17:00,D2,2018,S1,Meadow,0,15.361,0.80846,1.9,212.271,Lepidoptera
18:00,D2,2018,S1,Meadow,0,14.175,0.8625,1.3,90.606,Lepidoptera
19:00,D2,2018,S1,Meadow,0,13.847,0.89067,1.1,51.289,Lepidoptera
20:00,D2,2018,S1,Meadow,0,11.639,0.98993,0.4,8.851,Lepidoptera
08:00,D3,2018,S1,Meadow,0,10.821,0.99811,2,12.136,Lepidoptera
09:00,D3,2018,S1,Meadow,0,11.42,0.9979,1.5,46.144,Lepidoptera
10:00,D3,2018,S1,Meadow,0,12.427,0.98518,1.3,110.541,Lepidoptera
11:00,D3,2018,S1,Meadow,0,13.682,0.95626,0.7,212.999,Lepidoptera
12:00,D3,2018,S1,Meadow,0,15.512,0.83725,1.4,313.324,Lepidoptera
13:00,D3,2018,S1,Meadow,0,15.817,0.87458,2.3,327.023,Lepidoptera
14:00,D3,2018,S1,Meadow,0,14.331,0.9491,1.1,218.512,Lepidoptera
15:00,D3,2018,S1,Meadow,0,15.45,0.92893,2.2,323.106,Lepidoptera
16:00,D3,2018,S1,Meadow,1,15.701,0.86945,1.9,286.962,Lepidoptera
17:00,D3,2018,S1,Meadow,0,16.817,0.83652,1.4,341.969,Lepidoptera
18:00,D3,2018,S1,Meadow,0,16.608,0.7799,3.1,244.755,Lepidoptera
19:00,D3,2018,S1,Meadow,0,14.426,0.91354,2.5,98.821,Lepidoptera
20:00,D3,2018,S1,Meadow,0,13.978,0.90788,2.2,62.689,Lepidoptera
08:00,D1,2019,S1,Meadow,0,10.858,0.99717,0.3,17.284,Lepidoptera
09:00,D1,2019,S1,Meadow,0,12.4,0.99423,0.1,90.26,Lepidoptera
10:00,D1,2019,S1,Meadow,1,14.455,0.94252,0.1,170.653,Lepidoptera
11:00,D1,2019,S1,Meadow,0,15.376,0.89109,1.8,291.493,Lepidoptera
12:00,D1,2019,S1,Meadow,0,16.14,0.87128,1.9,348.358,Lepidoptera
13:00,D1,2019,S1,Meadow,0,17.216,0.83818,1.4,354.418,Lepidoptera
14:00,D1,2019,S1,Meadow,0,18.393,0.78907,1.9,457.929,Lepidoptera
15:00,D1,2019,S1,Meadow,0,20.493,0.66843,1.5,523.694,Lepidoptera
16:00,D1,2019,S1,Meadow,0,19.079,0.71085,2.3,194.231,Lepidoptera
17:00,D1,2019,S1,Meadow,0,18.312,0.7282,1,81.855,Lepidoptera
18:00,D1,2019,S1,Meadow,0,17.188,0.79396,0.9,71.072,Lepidoptera
19:00,D1,2019,S1,Meadow,0,16.627,0.83018,0.8,63.229,Lepidoptera
20:00,D1,2019,S1,Meadow,0,16.008,0.86261,0.3,14.898,Lepidoptera
08:00,D2,2019,S1,Meadow,0,9.662,0.99807,0,3.832,Lepidoptera
09:00,D2,2019,S1,Meadow,0,10.087,0.99793,0,20.519,Lepidoptera
10:00,D2,2019,S1,Meadow,0,11.012,0.97511,0.6,108.67,Lepidoptera
11:00,D2,2019,S1,Meadow,0,11.686,0.93561,1.1,119.328,Lepidoptera
12:00,D2,2019,S1,Meadow,0,12.611,0.88354,1.2,192.71,Lepidoptera
13:00,D2,2019,S1,Meadow,2,12.972,0.89184,0.8,201.572,Lepidoptera
14:00,D2,2019,S1,Meadow,0,12.817,0.90276,2.1,137.239,Lepidoptera
15:00,D2,2019,S1,Meadow,0,13.54,0.86516,1,240.466,Lepidoptera
16:00,D2,2019,S1,Meadow,0,15.426,0.7489,1.7,394.084,Lepidoptera
17:00,D2,2019,S1,Meadow,0,16.022,0.7404,1.9,393.579,Lepidoptera
18:00,D2,2019,S1,Meadow,0,15.856,0.75075,1.3,248.871,Lepidoptera
19:00,D2,2019,S1,Meadow,0,14.708,0.79386,1.1,78.22,Lepidoptera
20:00,D2,2019,S1,Meadow,0,14.147,0.84614,0.4,54.434,Lepidoptera
08:00,D1,2018,S2,Meadow,0,10.551,0.99816,0.3,6.833,Lepidoptera
09:00,D1,2018,S2,Meadow,0,11.022,0.9981,0.1,52.75,Lepidoptera
10:00,D1,2018,S2,Meadow,0,11.877,0.99815,0.1,105.272,Lepidoptera
11:00,D1,2018,S2,Meadow,0,13.314,0.97434,1.8,284.525,Lepidoptera
12:00,D1,2018,S2,Meadow,0,15.412,0.84417,1.9,322.149,Lepidoptera
13:00,D1,2018,S2,Meadow,0,16.334,0.86735,1.4,422.519,Lepidoptera
14:00,D1,2018,S2,Meadow,0,16.79,0.85134,1.9,463.823,Lepidoptera
15:00,D1,2018,S2,Meadow,0,16.4,0.85574,1.5,335.766,Lepidoptera
16:00,D1,2018,S2,Meadow,0,17.442,0.75358,2.3,356.17,Lepidoptera
17:00,D1,2018,S2,Meadow,0,16.603,0.7691,1,146.257,Lepidoptera
18:00,D1,2018,S2,Meadow,1,15.525,0.87705,0.9,119.976,Lepidoptera
19:00,D1,2018,S2,Meadow,0,14.722,0.90045,0.8,54.418,Lepidoptera
20:00,D1,2018,S2,Meadow,0,14.366,0.9008,0.3,35.222,Lepidoptera
08:00,D2,2018,S2,Meadow,0,10.181,0.99817,0,11.405,Lepidoptera
09:00,D2,2018,S2,Meadow,0,11.135,0.99775,0,39.605,Lepidoptera
10:00,D2,2018,S2,Meadow,0,11.57,0.98762,0.6,72.19,Lepidoptera
11:00,D2,2018,S2,Meadow,0,12.845,0.92886,1.1,212.211,Lepidoptera
12:00,D2,2018,S2,Meadow,1,14.149,0.85812,1.2,223.7,Lepidoptera
13:00,D2,2018,S2,Meadow,0,14.224,0.91055,0.8,271.554,Lepidoptera
14:00,D2,2018,S2,Meadow,0,16.399,0.83588,2.1,438.619,Lepidoptera
15:00,D2,2018,S2,Meadow,0,14.719,0.87125,1,123.872,Lepidoptera
16:00,D2,2018,S2,Meadow,0,15.425,0.80377,1.7,335.588,Lepidoptera
17:00,D2,2018,S2,Meadow,0,15.361,0.80846,1.9,212.271,Lepidoptera
18:00,D2,2018,S2,Meadow,0,14.175,0.8625,1.3,90.606,Lepidoptera
19:00,D2,2018,S2,Meadow,0,13.847,0.89067,1.1,51.289,Lepidoptera
20:00,D2,2018,S2,Meadow,0,11.639,0.98993,0.4,8.851,Lepidoptera
08:00,D3,2018,S2,Meadow,0,10.821,0.99811,2,12.136,Lepidoptera
09:00,D3,2018,S2,Meadow,0,11.42,0.9979,1.5,46.144,Lepidoptera
10:00,D3,2018,S2,Meadow,0,12.427,0.98518,1.3,110.541,Lepidoptera
11:00,D3,2018,S2,Meadow,0,13.682,0.95626,0.7,212.999,Lepidoptera
12:00,D3,2018,S2,Meadow,1,15.512,0.83725,1.4,313.324,Lepidoptera
13:00,D3,2018,S2,Meadow,0,15.817,0.87458,2.3,327.023,Lepidoptera
14:00,D3,2018,S2,Meadow,0,14.331,0.9491,1.1,218.512,Lepidoptera
15:00,D3,2018,S2,Meadow,0,15.45,0.92893,2.2,323.106,Lepidoptera
16:00,D3,2018,S2,Meadow,0,15.701,0.86945,1.9,286.962,Lepidoptera
17:00,D3,2018,S2,Meadow,0,16.817,0.83652,1.4,341.969,Lepidoptera
18:00,D3,2018,S2,Meadow,0,16.608,0.7799,3.1,244.755,Lepidoptera
19:00,D3,2018,S2,Meadow,0,14.426,0.91354,2.5,98.821,Lepidoptera
20:00,D3,2018,S2,Meadow,0,13.978,0.90788,2.2,62.689,Lepidoptera
08:00,D4,2018,S2,Meadow,0,9.87,0.99816,0.2,6.267,Lepidoptera
09:00,D4,2018,S2,Meadow,0,11.272,0.97042,0,74.122,Lepidoptera
10:00,D4,2018,S2,Meadow,0,14.721,0.8168,0.7,297.079,Lepidoptera
11:00,D4,2018,S2,Meadow,0,14.456,0.82644,0.9,268.232,Lepidoptera
12:00,D4,2018,S2,Meadow,0,13.426,0.88905,0.9,153.747,Lepidoptera
13:00,D4,2018,S2,Meadow,0,12.669,0.93896,1,115.283,Lepidoptera
14:00,D4,2018,S2,Meadow,2,14.153,0.91139,0.7,319.839,Lepidoptera
15:00,D4,2018,S2,Meadow,2,15.771,0.77571,1,384.929,Lepidoptera
16:00,D4,2018,S2,Meadow,0,17.743,0.69411,1.2,506.86,Lepidoptera
17:00,D4,2018,S2,Meadow,0,14.707,0.86892,1.1,101.404,Lepidoptera
18:00,D4,2018,S2,Meadow,0,14.599,0.91965,0.7,149.314,Lepidoptera
19:00,D4,2018,S2,Meadow,0,14.032,0.91513,0.3,89.572,Lepidoptera
20:00,D4,2018,S2,Meadow,0,13.287,0.92781,1.2,37.721,Lepidoptera
08:00,D1,2019,S2,Meadow,0,10.858,0.99717,0.3,17.284,Lepidoptera
09:00,D1,2019,S2,Meadow,0,12.4,0.99423,0.1,90.26,Lepidoptera
10:00,D1,2019,S2,Meadow,0,14.455,0.94252,0.1,170.653,Lepidoptera
11:00,D1,2019,S2,Meadow,0,15.376,0.89109,1.8,291.493,Lepidoptera
12:00,D1,2019,S2,Meadow,2,16.14,0.87128,1.9,348.358,Lepidoptera
13:00,D1,2019,S2,Meadow,0,17.216,0.83818,1.4,354.418,Lepidoptera
14:00,D1,2019,S2,Meadow,0,18.393,0.78907,1.9,457.929,Lepidoptera
15:00,D1,2019,S2,Meadow,0,20.493,0.66843,1.5,523.694,Lepidoptera
16:00,D1,2019,S2,Meadow,1,19.079,0.71085,2.3,194.231,Lepidoptera
17:00,D1,2019,S2,Meadow,1,18.312,0.7282,1,81.855,Lepidoptera
18:00,D1,2019,S2,Meadow,0,17.188,0.79396,0.9,71.072,Lepidoptera
19:00,D1,2019,S2,Meadow,0,16.627,0.83018,0.8,63.229,Lepidoptera
20:00,D1,2019,S2,Meadow,0,16.008,0.86261,0.3,14.898,Lepidoptera
08:00,D2,2019,S2,Meadow,0,9.662,0.99807,0,3.832,Lepidoptera
09:00,D2,2019,S2,Meadow,0,10.087,0.99793,0,20.519,Lepidoptera
10:00,D2,2019,S2,Meadow,0,11.012,0.97511,0.6,108.67,Lepidoptera
11:00,D2,2019,S2,Meadow,1,11.686,0.93561,1.1,119.328,Lepidoptera
12:00,D2,2019,S2,Meadow,1,12.611,0.88354,1.2,192.71,Lepidoptera
13:00,D2,2019,S2,Meadow,0,12.972,0.89184,0.8,201.572,Lepidoptera
14:00,D2,2019,S2,Meadow,3,12.817,0.90276,2.1,137.239,Lepidoptera
15:00,D2,2019,S2,Meadow,1,13.54,0.86516,1,240.466,Lepidoptera
16:00,D2,2019,S2,Meadow,0,15.426,0.7489,1.7,394.084,Lepidoptera
17:00,D2,2019,S2,Meadow,0,16.022,0.7404,1.9,393.579,Lepidoptera
18:00,D2,2019,S2,Meadow,0,15.856,0.75075,1.3,248.871,Lepidoptera
19:00,D2,2019,S2,Meadow,0,14.708,0.79386,1.1,78.22,Lepidoptera
20:00,D2,2019,S2,Meadow,0,14.147,0.84614,0.4,54.434,Lepidoptera
08:00,D3,2019,S2,Meadow,0,10.858,0.98522,2,5.079,Lepidoptera
09:00,D3,2019,S2,Meadow,0,11.472,0.98948,1.5,47.556,Lepidoptera
10:00,D3,2019,S2,Meadow,4,12.522,0.94297,1.3,86.632,Lepidoptera
11:00,D3,2019,S2,Meadow,3,14.053,0.85914,0.7,172.387,Lepidoptera
12:00,D3,2019,S2,Meadow,1,13.505,0.90453,1.4,153.785,Lepidoptera
13:00,D3,2019,S2,Meadow,0,14.515,0.86628,2.3,207.047,Lepidoptera
14:00,D3,2019,S2,Meadow,1,15.651,0.83042,1.1,257.32,Lepidoptera
15:00,D3,2019,S2,Meadow,0,16.369,0.79256,2.2,263.483,Lepidoptera
16:00,D3,2019,S2,Meadow,2,16.82,0.76385,1.9,231.106,Lepidoptera
17:00,D3,2019,S2,Meadow,0,16.25,0.76067,1.4,153.367,Lepidoptera
18:00,D3,2019,S2,Meadow,0,17.612,0.6975,3.1,243.217,Lepidoptera
19:00,D3,2019,S2,Meadow,0,16.593,0.73782,2.5,123.491,Lepidoptera
20:00,D3,2019,S2,Meadow,0,15.501,0.80258,2.2,46.406,Lepidoptera
08:00,D4,2019,S2,Meadow,0,10.324,0.99809,0.2,0.878,Lepidoptera
09:00,D4,2019,S2,Meadow,0,10.237,0.99815,0,14.587,Lepidoptera
10:00,D4,2019,S2,Meadow,5,10.845,0.99804,0.7,70.77,Lepidoptera
11:00,D4,2019,S2,Meadow,6,12.93,0.91808,0.9,293.838,Lepidoptera
12:00,D4,2019,S2,Meadow,3,13.002,0.90879,0.9,163.577,Lepidoptera
13:00,D4,2019,S2,Meadow,0,12.584,0.91367,1,97.675,Lepidoptera
14:00,D4,2019,S2,Meadow,0,13.33,0.8951,0.7,210.601,Lepidoptera
15:00,D4,2019,S2,Meadow,0,13.909,0.84618,1,131.086,Lepidoptera
16:00,D4,2019,S2,Meadow,8,15.319,0.7918,1.2,306.626,Lepidoptera
